shipment_id,supplier,product,country,shipment_mode,scheduled_delivery_date,predicted_severe_delay_probability,risk_rank,review_flag,total_value_usd,top_prediction_contributors
DN-3657,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Zambia,Air,2014-04-08,0.1926605504587156,142,1,4775.16,Not computed
DN-3566,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2014-04-11,0.1926605504587156,143,1,473119.0,Not computed
DN-3558,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-04-15,0.1926605504587156,144,1,354738.16000000003,Not computed
DN-3580,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Mozambique,Truck,2014-04-15,0.1926605504587156,145,1,2188046.86,Not computed
DN-3618,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2014-04-15,0.1926605504587156,146,1,4228629.72,Not computed
DN-3619,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2014-04-15,0.1926605504587156,147,1,312921.84,Not computed
DN-3620,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2014-04-15,0.1926605504587156,148,1,439245.83,Not computed
DN-3655,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2014-04-21,0.1926605504587156,149,1,917451.28,Not computed
ASN-25469,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Uganda,Air,2014-04-22,0.1926605504587156,150,1,438880.0,Not computed
ASN-25470,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Dominican Republic,Air,2014-04-24,0.1926605504587156,151,1,230400.0,Not computed
ASN-25504,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Lesotho,Air,2014-04-25,0.1926605504587156,152,1,168320.0,Not computed
DN-3582,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Tanzania,Truck,2014-04-30,0.1926605504587156,153,1,285781.27,Not computed
DN-3656,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2014-04-30,0.1926605504587156,154,1,672085.85,Not computed
DN-3649,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Zimbabwe,Truck,2014-05-05,0.1926605504587156,155,1,7616.7,Not computed
ASN-25267,Aurobindo Pharma Limited,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Rwanda,Air,2014-05-06,0.1926605504587156,156,1,14631.9,Not computed
DN-3622,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Nigeria,Air Charter,2014-05-06,0.1926605504587156,157,1,23260.85,Not computed
DN-3625,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Zambia,Truck,2014-05-06,0.1926605504587156,158,1,595578.88,Not computed
DN-3679,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Côte d'Ivoire,Truck,2014-05-15,0.1926605504587156,159,1,70500.0,Not computed
DN-3680,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Côte d'Ivoire,Truck,2014-05-15,0.1926605504587156,160,1,25496.25,Not computed
DN-3684,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Haiti,Air,2014-05-17,0.1926605504587156,161,1,132000.0,Not computed
DN-3611,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Rwanda,Truck,2014-05-20,0.1926605504587156,162,1,4121.76,Not computed
DN-3561,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs","Congo, DRC",Air,2014-05-30,0.1926605504587156,163,1,116661.1,Not computed
DN-3631,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Côte d'Ivoire,Truck,2014-05-30,0.1926605504587156,164,1,590779.2000000001,Not computed
DN-3694,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Côte d'Ivoire,Truck,2014-05-30,0.1926605504587156,165,1,626931.9,Not computed
DN-3702,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2014-05-30,0.1926605504587156,166,1,3141367.46,Not computed
DN-3644,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Mozambique,Truck,2014-06-02,0.1926605504587156,167,1,4548.15,Not computed
DN-3711,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Côte d'Ivoire,Truck,2014-06-04,0.1926605504587156,168,1,54312.0,Not computed
ASN-26109,STRIDES ARCOLAB LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Ghana,Air,2014-06-12,0.1926605504587156,169,1,105729.36,Not computed
ASN-26174,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Burundi,Air,2014-06-13,0.1926605504587156,170,1,169120.0,Not computed
ASN-26117,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Zimbabwe,Air,2014-06-14,0.1926605504587156,171,1,155491.35,Not computed
ASN-26118,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Zimbabwe,Air,2014-06-14,0.1926605504587156,172,1,152334.0,Not computed
ASN-26119,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Zimbabwe,Air,2014-06-14,0.1926605504587156,173,1,151915.5,Not computed
ASN-26120,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Zimbabwe,Air,2014-06-14,0.1926605504587156,174,1,114111.0,Not computed
DN-3652,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-06-16,0.1926605504587156,175,1,3027535.99,Not computed
DN-3761,SCMS from RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Côte d'Ivoire,Truck,2014-06-16,0.1926605504587156,176,1,6067.49,Not computed
DN-3629,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Tanzania,Truck,2014-06-30,0.1926605504587156,177,1,905233.26,Not computed
DN-3719,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Nigeria,Air Charter,2014-06-30,0.1926605504587156,178,1,366075.0,Not computed
DN-3789,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2014-06-30,0.1926605504587156,179,1,40900.0,Not computed
DN-3793,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Nigeria,Air Charter,2014-06-30,0.1926605504587156,180,1,245288.53,Not computed
ASN-26758,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2014-07-09,0.1926605504587156,181,1,983806.0,Not computed
ASN-26759,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2014-07-09,0.1926605504587156,182,1,884215.0,Not computed
ASN-26760,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2014-07-09,0.1926605504587156,183,1,922396.0,Not computed
ASN-27195,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",South Africa,Truck,2014-07-10,0.1926605504587156,184,1,70.35,Not computed
ASN-27196,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",South Africa,Truck,2014-07-10,0.1926605504587156,185,1,117.26,Not computed
ASN-27197,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",South Africa,Truck,2014-07-10,0.1926605504587156,186,1,93.81,Not computed
ASN-27198,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",South Africa,Truck,2014-07-10,0.1926605504587156,187,1,93.81,Not computed
ASN-26464,STRIDES ARCOLAB LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Ghana,Air,2014-07-17,0.1926605504587156,188,1,191400.0,Not computed
ASN-26436,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Ghana,Air,2014-07-24,0.1926605504587156,189,1,73967.4,Not computed
DN-3780,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Zimbabwe,Truck,2014-07-30,0.1926605504587156,190,1,218006.38,Not computed
DN-3695,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-07-31,0.1926605504587156,191,1,605192.53,Not computed
DN-3696,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Mozambique,Truck,2014-07-31,0.1926605504587156,192,1,241920.0,Not computed
DN-3705,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2014-07-31,0.1926605504587156,193,1,1482124.9,Not computed
DN-3745,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Mozambique,Truck,2014-07-31,0.1926605504587156,194,1,358344.0,Not computed
DN-3757,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Mozambique,Truck,2014-07-31,0.1926605504587156,195,1,65291.4,Not computed
ASN-27608,PHARMACY DIRECT,"Saquinavir 200mg [Invirase], capsules, 270 Caps",South Africa,Truck,2014-08-05,0.1926605504587156,196,1,2789.9,Not computed
ASN-27124,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Ghana,Air,2014-08-06,0.1926605504587156,197,1,2661.12,Not computed
ASN-27059,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Ghana,Air,2014-08-07,0.1926605504587156,198,1,5547.96,Not computed
DN-3654,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs","Congo, DRC",Air,2014-08-15,0.1926605504587156,199,1,22000.0,Not computed
DN-3809,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Mozambique,Truck,2014-08-15,0.1926605504587156,200,1,663579.3,Not computed
DN-3837,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",South Sudan,Air,2014-08-19,0.1926605504587156,201,1,3463.75,Not computed
DN-3879,SCMS from RDC,"Abacavir 20mg/ml, [DON] oral solution, Bottle, 240 ml",Zimbabwe,Truck,2014-08-25,0.1926605504587156,202,1,0.0,Not computed
DN-3827,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-08-29,0.1926605504587156,203,1,5145600.36,Not computed
DN-3828,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Mozambique,Truck,2014-08-29,0.1926605504587156,204,1,685255.22,Not computed
DN-3864,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-08-29,0.1926605504587156,205,1,1024967.64,Not computed
DN-3866,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-08-29,0.1926605504587156,206,1,1113762.52,Not computed
DN-3797,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Burundi,Air,2014-08-30,0.1926605504587156,207,1,4008.0,Not computed
DN-3817,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Guyana,Air,2014-09-30,0.1926605504587156,208,1,13056.39,Not computed
DN-3872,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2014-09-30,0.1926605504587156,209,1,1748191.6,Not computed
DN-3886,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Mozambique,Truck,2014-09-30,0.1926605504587156,210,1,936303.36,Not computed
DN-3898,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Côte d'Ivoire,Truck,2014-09-30,0.1926605504587156,211,1,7125.3,Not computed
DN-3901,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml","Congo, DRC",Air,2014-09-30,0.1926605504587156,212,1,2289.0,Not computed
DN-3914,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Nigeria,Air Charter,2014-09-30,0.1926605504587156,213,1,56265.0,Not computed
ASN-28627,PHARMACY DIRECT,"Abacavir 300mg, tablets, 60 Tabs",South Africa,Truck,2014-10-03,0.1926605504587156,214,1,3658.88,Not computed
ASN-28194,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Burundi,Air,2014-10-06,0.1926605504587156,215,1,278720.0,Not computed
ASN-27589,Aurobindo Pharma Limited,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Ghana,Air,2014-10-09,0.1926605504587156,216,1,7304.0,Not computed
DN-3971,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Zimbabwe,Truck,2014-10-30,0.1926605504587156,217,1,200845.65,Not computed
DN-3933,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Tanzania,Truck,2014-11-03,0.1926605504587156,218,1,212248.39,Not computed
ASN-27603,Aurobindo Pharma Limited,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Ghana,Ocean,2014-11-04,0.1926605504587156,219,1,19824.09,Not computed
ASN-28705,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Ghana,Air,2014-11-12,0.1926605504587156,220,1,3991.68,Not computed
DN-4004,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Truck,2014-11-24,0.1926605504587156,221,1,21677.07,Not computed
DN-3909,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs","Congo, DRC",Air,2014-11-27,0.1926605504587156,222,1,14421.44,Not computed
DN-3944,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Mozambique,Truck,2014-12-31,0.1926605504587156,223,1,42302.64,Not computed
DN-4019,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Uganda,Truck,2015-01-15,0.1926605504587156,224,1,240750.0,Not computed
ASN-30376,PHARMACY DIRECT,"Saquinavir 200mg [Invirase], capsules, 270 Caps",South Africa,Truck,2015-01-26,0.1926605504587156,225,1,1961.21,Not computed
DN-4042,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Rwanda,Air,2015-01-27,0.1926605504587156,226,1,15705.51,Not computed
DN-4006,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Tanzania,Truck,2015-01-30,0.1926605504587156,227,1,151989.87,Not computed
DN-4027,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2015-01-30,0.1926605504587156,228,1,853633.2,Not computed
DN-4052,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-01-30,0.1926605504587156,229,1,4842694.24,Not computed
DN-4044,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Rwanda,Truck,2015-01-31,0.1926605504587156,230,1,7905.6,Not computed
DN-4129,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2015-02-09,0.1926605504587156,231,1,3904000.0,Not computed
ASN-30671,PHARMACY DIRECT,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",South Africa,Truck,2015-02-12,0.1926605504587156,232,1,9416.71,Not computed
DN-4064,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Côte d'Ivoire,Truck,2015-02-16,0.1926605504587156,233,1,1128637.8,Not computed
DN-4116,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Truck,2015-02-16,0.1926605504587156,234,1,761850.0,Not computed
DN-4109,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Uganda,Air,2015-02-17,0.1926605504587156,235,1,163273.28,Not computed
DN-4081,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Mozambique,Truck,2015-02-27,0.1926605504587156,236,1,316323.1,Not computed
DN-4099,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2015-02-28,0.1926605504587156,237,1,1143013.12,Not computed
DN-4122,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-02-28,0.1926605504587156,238,1,1445099.0799999998,Not computed
DN-4032,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Mozambique,Truck,2015-03-02,0.1926605504587156,239,1,952999.8,Not computed
DN-4121,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-03-02,0.1926605504587156,240,1,1648235.44,Not computed
DN-4112,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2015-03-06,0.1926605504587156,241,1,6098184.64,Not computed
DN-4115,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Mozambique,Truck,2015-03-16,0.1926605504587156,242,1,530382.6,Not computed
DN-4050,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Mozambique,Truck,2015-03-23,0.1926605504587156,243,1,935470.0,Not computed
DN-3998,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Nigeria,Air Charter,2015-03-31,0.1926605504587156,244,1,529200.0,Not computed
DN-4152,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Mozambique,Truck,2015-03-31,0.1926605504587156,245,1,3052.0,Not computed
DN-4155,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2015-03-31,0.1926605504587156,246,1,3225600.0,Not computed
DN-4184,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Togo,Air,2015-03-31,0.1926605504587156,247,1,123207.04,Not computed
DN-4185,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Togo,Air,2015-03-31,0.1926605504587156,248,1,523.2,Not computed
ASN-30806,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Mali,Air,2015-04-04,0.1926605504587156,249,1,34720.0,Not computed
DN-4186,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Nigeria,Air Charter,2015-04-15,0.1926605504587156,250,1,781817.52,Not computed
DN-4188,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-04-30,0.1926605504587156,251,1,1918381.4,Not computed
DN-4190,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2015-04-30,0.1926605504587156,252,1,2735913.6,Not computed
DN-4217,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-04-30,0.1926605504587156,253,1,2995.2,Not computed
DN-4224,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Zimbabwe,Truck,2015-04-30,0.1926605504587156,254,1,26204.3,Not computed
DN-4226,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-04-30,0.1926605504587156,255,1,1462113.96,Not computed
DN-4227,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-04-30,0.1926605504587156,256,1,118006.2,Not computed
DN-4244,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2015-04-30,0.1926605504587156,257,1,2802508.8,Not computed
DN-4195,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml","Congo, DRC",Air,2015-05-06,0.1926605504587156,258,1,1187.7,Not computed
ASN-31785,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-05-07,0.1926605504587156,259,1,501960.0,Not computed
ASN-31786,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-05-07,0.1926605504587156,260,1,566040.0,Not computed
ASN-32121,PHARMACY DIRECT,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",South Africa,Truck,2015-05-12,0.1926605504587156,261,1,108.29,Not computed
DN-4182,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Zambia,Truck,2015-05-15,0.1926605504587156,262,1,339630.72,Not computed
DN-4193,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Mozambique,Truck,2015-05-15,0.1926605504587156,263,1,569268.0,Not computed
DN-4254,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2015-05-29,0.1926605504587156,264,1,1119400.0,Not computed
DN-4191,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Mozambique,Truck,2015-05-31,0.1926605504587156,265,1,7127500.800000001,Not computed
DN-4253,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Côte d'Ivoire,Truck,2015-06-08,0.1926605504587156,266,1,982455.84,Not computed
DN-4218,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-06-15,0.1926605504587156,267,1,963501.86,Not computed
DN-4196,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml","Congo, DRC",Air,2015-06-16,0.1926605504587156,268,1,5130.0,Not computed
DN-4255,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Côte d'Ivoire,Truck,2015-06-19,0.1926605504587156,269,1,2305824.0,Not computed
DN-4229,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,270,1,1046886.04,Not computed
DN-4247,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Mozambique,Truck,2015-06-30,0.1926605504587156,271,1,69580.0,Not computed
DN-4259,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-06-30,0.1926605504587156,272,1,170233.2,Not computed
DN-4260,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,273,1,2968486.68,Not computed
DN-4261,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,274,1,2784000.0,Not computed
DN-4264,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Mozambique,Truck,2015-06-30,0.1926605504587156,275,1,26625.06,Not computed
DN-4269,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,276,1,360990.0,Not computed
DN-4273,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,277,1,1867113.6,Not computed
DN-4274,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,278,1,440424.0,Not computed
DN-4275,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.1926605504587156,279,1,2457499.88,Not computed
